text,type,created_at
"Precisei comprar um livro para envia-lo para a Biblioteca da Escola de Enfermagem da USP, para que este pudesse ser avaliado por uma comissão, liguei no setor de televendas e me deram a opção de aquistar o livro digital ou físico, sendo que o livro digital em 1 hora eu teria o acesso disponível e o físico levaria 5 dias. Então optei pelo livro digital, tão logo recebi o e-mail em emnos de 10 minutos  fiz o download e depois descobrir que o acesso somente seria possível pelo aplicativo da própria  , e com mesmo e-mail e senha do usuário, então perguntei como eu poderia emprestar este livro para um aluno ou para um colega docente, e não fizeram os devidos esclarecimento no ato da compra, diante do fato pedi o estorno da compra e me informaram que de acordo com a política de empresa o estorno ocorrerá entre uma ou duas faturas que esta solicitação estaria sendo encaminhado para  o financeiro e teria todo um desdobramento, mas expliquei que para comprar não levou mais de 30 segundo e porque para estornar o valor deveria levar este tempo desproporcional, além da falta de orientação de que o acesso ao livro digital era restrita e então fiz a reclamação no SAC  da empresa e a atitude da atendente foi de mero descaso. Quero tornar pública esta informação para derrubar as compras de livro digital da   e denunciar a falta de compromisso com a informação e esclarecimento com o usuário",badservice,2016-11-22T21:23:56
"Olá, fiz um pedido de livro digital.<br />O problema é que só posso ver no celular e gostaria do livro em pdf pára ler no computador.<br />Já fiz reclamação a dias no sac, mas nada de restorno. Tem que ser feito por aqui, pois assim a empresa retorno.<br />Vou solicitar meu dinheiro de volta!<br />sds",badservice,2016-11-17T07:00:18
"Fiz uma compra na   dia 01/09. Eram vários livros e como dois eram importados, estavam em busca no fornecedor. O tempo foi passando e eu recebi o e-mails de Seu livro não foi encontrado ainda. Você quer cancelar ou estender o prazo?<br /><br />Nisso foram dois meses de espera. O e-mail tinha estendido o prazo de entrega para o dia 08/12. Eis que no dia 11/11 recebo um e-mail de Seu pagamento foi confirmado <br /><br />Achei estranho pois era um e-mail confirmando o pagamento de todos os itens do pedido, sendo que dois itens ainda estavam em busca.<br /><br />Ai ontem olhando o status do pedido vejo que eles foram cancelados. Por problemas no pagamento. <br /><br />O mais estranho é que não fui informado disso por e-mail e nem recebi a opção de trocar o numero do cartão de credito, que é o procedimento padrão da  .<br /><br />Entrei em contato com o chat do site e fui atendido pela  Priscyla Luiz, que confirmou ter havido um erro sistêmico, que por isso não tinha recebido nenhum e-mail de cancelamento. <br /><br />Questionei o porque de não ter recebido o e-mail para efetuar a mudança do pagamento e fui ignorado. Ela ainda negou ser possivel reativar o pedido, mesmo eu já tendo feito esse procedimento umas 4 semanas atrás.<br /><br />Desisti do atendimento decorado do chat e venho aqui tentar resolver esse problema. Não fiquei esperando dois meses pelo meu pedido pra ele ser cancelado por um problema no pagamento.",badservice,2016-11-16T12:22:26
"Fiz uma compra em 20/10. No entanto, me arrependi logo em seguida. Entrei em contato pelo atendimento online, no mesmo dia 20/10, para informar do meu arrependimento e pedi o cancelamento. Nessa data (protocolo 4422912) fui orientada a aguardar 3 dias úteis e entrar em contato NOVAMENTE para pedir o cancelamento. Já achei isso um retrabalho, mas enfim, segui a orientação. Aguardei só dois dias úteis, por cautela, e entrei em contato de novo (protocolo 4462739), nessa ocasião fui informada de que meu produto já tinha sido postado e que eu tinha que aguardar a entrega e recusa-la (ora, pra que me mandar se eu não queria mais? E os três dias úteis, pra que serviram?). Nessa referida data me orientaram totalmente diferente, além disso me pediram que eu aguardasse até a devolução do produto na empresa, ou seja, muitos dias depois, aguardasse por mais 10 dias úteis um e-mail e depois disso mais N dias para o estorno. Ou seja, fui feita de idiota. Fiz a compra no dia 20/10, hoje é 07/11 e até agora não tive o estorno do valor que eu paguei e nem previsão disso.<br />Acho um desrespeito com o cliente  esse tipo de atendimento, que cada um fala uma coisa e deixa o cliente como uma barata tonta e com a sensação de ter sido prejudicado de todas as formas.",badservice,2016-11-07T17:49:44
"Fiz a compra de 3 livros no site da  , acontece que um deles está com o status sob encomenda acredito que atrapalhando o envio dos outros dois livros. Acontece que preciso dos produtos comprados com urgência, se no anúncio e momento da compra, o site tivesse me dado a informação de que não tinha o produto disponível em estoque, eu não teria comprado! <br />Tento entrar em contato com o chat de atendimento no próprio site da  , mas dizem que não encontraram nenhum pedido no meu cpf, volto e digito o número do pedido e continuam sem encontrar nada.<br />Empresa com péssimo atendimento, comunicação com o consumidor é absurdamente desastrosa e colocam a venda o que não têm no estoque.",badservice,2016-10-31T11:50:45
"Recebi hoje dia 27/10 um email dizendo para eu confirmar o número do cartão utilizado na compra de 17/10 pedido 241240550, mas ao clicar leva a uma página escrito Não é possível alterar os dados de pagamento para esse pedido. E estranhamente se pode ver no topo o nome da página ENCERRAR COMPRA. Eu não quero encerrar compra alguma.<br /><br />Isso é alguma espécie de pegadinha? Ao tentar entrar em contato com o chat, o número do meu pedido não aparece para ser selecionado e ao expor minha reclamação o contato do chat simplesmente desconectou na minha cara.<br /><br />Quero receber meus produtos pelo valor que foram comprados. Se houve algum problema com o pagamento, coisa que acho difícil, pois sempre faço compras na loja sem problema algum, basta me informar o procedimento correto para o pagamento.",badservice,2016-10-27T17:56:54
"Segunda vez que compro na   e pela segunda vez ela me decepciona.<br />Dessa vez comprei um headset e a caixa de entrega veio rasgada do lado como se alguém tivesse aberto para olhar o que tinha dentro e a caixa do produto veio amaçada e rasgada também e que se tivesse amaçado mais um pouco o produto poderia até vir quebrado. <br />Mandei minha reclamação no site da  , recebi uma resposta automática pedindo que eu esperasse que eles iriam responder a minha reclamação, esperei e até agora não responderam. <br />Assim fica difícil fazer compras com a  .",badservice,2016-10-20T11:42:36
"Estou há 50 minuto tentando comprar no site e concluo que é impossível. Ao criar uma conta diz que meu cpf já foi cadastrado, digito para me enviarem a senha por email mas esse nunca chega ( obviamente olhei na lixeira e spam tb). Tentei com o CPF da minha mãe e o mesmo acontece, diz que já existe e não envia o email com a senha nova. Como faço para conseguir comprar nesse site impossível?",badservice,2016-10-18T14:25:05
"Comprei um ps4 e um jogo fifa17 no dia 24/09/16, segundo o site com entrega até 17/10/16. <br /><br />O grande problema é que quando acesso o site para checar o andamento do pedido, continua sem confirmação de pagamento, sendo que pelas regras explícitas do site os dias úteis da entrega só começam a contar com após a confirmação do pagamento.  Já entrei duas vezes em contato com o SAC que me pediram 3 dias úteis para o TI liberar o pedido, que segundo eles estava com problemas cadastrais e já haviam corrigido. Do meu primeiro chamado já passaram 7 dias e do segundo já foram os 3 dias úteis também e nada. Tenho o protocolo do último pedido (4206822). Nada mudou no acompanhamento do pedido no site e não recebo nenhum feedback. <br /><br />Sinceramente estou preocupada se realmente vou receber esse produto já que a loja simplesmente não cumpriu o que me prometeu até o momento.",badservice,2016-10-06T09:46:53
"Compra de um console. Prazo dado para entrega de 5 dias úteis. Compra finalizada e autorizada em 16/09/2016. Prazo para entrega expirado em 23/09/2016. Chat em 24/09/2016 questionando a demora e loja afirmou que faria reclamação à transportadora naquele dia. Dia 27/09/2016 realizado novo contato com a  , que afirmou estar fazendo nova reclamação com a transportadora, mas que esta tinha 2 dias úteis pra cumpri-la. Surgem alguns problemas: 1- se o prazo total já eram 5 dias úteis, porque a transportadora ainda teria mais dois pra responder à reclamação? 2- A primeira reclamação não teve efeito algum? 3- Se não é possível cumprir o prazo, porque iludir o consumidor com um prazo mais ágil?",badservice,2016-09-27T14:59:17
"Comprei um celular pela  , mas não consigo rastrear em qual etapa está o pedido. O site da   me encaminha para o o site da Total Express, e no site da TEX diz que não existe nenhum pedido no meu CPF.<br />Meu pedido é o 235554215.<br /><br />Por favor me informem onde está.",badservice,2016-09-22T12:10:45
"Por meio desta informo que possuo 3 cartões presentes da loja   que venceram recentemente, pois não pude utiliza-los em decorrência de uma viajem de longo prazo. Nesse contexto, fiz contato com a referida loja pelo e-mail solicitando dilação do prazo para que eu pudesse utilizar os cartões. Mas, infelizmente, os funcionários responsáveis pelo SAC da   não obtiveram competência para resolver o problema. Assim, a   irá ficar com os recursos dos cartões presentes.",badservice,2016-09-20T17:53:23
"Comprei 2 livros digitais essa semana na   e so apareceram hoje para download. Não consegui de forma alguma baixa-los, então liguei na   para pedir ajuda, a atendente me informou que estavam com problema e que era pra desesntalar o reader do ipad e instalar de novo. Para minha surpresa, apareceu uma mensagem dizendo que nao era mais compativel com ipad. Liguei novamente para a   que me informou que mudaram a plataforma e o aplicativo para o Lev (produto deles que ja havia comprado e detestado por sinal). Baixei o tal aplicativo e mesmo assim os livros nao estão baixando, esta tudo bagunçado, pois sempre fiz pastar com as coleções dos livros, generos e etc e a   não me da mais nenhum suporte.",badservice,2016-09-20T16:21:30
"Boa tarde,<br /><br />O site da loja não fornece a opção de alteração de dado cadastral do número de CPF na conta, tampouco opção de exclusão da conta e-mail para possível reutilização em outra conta.<br />Entrei em contato com o número de contato disponível para o SAC da loja e com o canal de atendimento on-line para que pudesse alterar meus dados cadastrais, contudo, em ambos os canais não houve redirecionamento e solução do meu problema.<br />Desejo que o número de CPF constante na minha conta seja alterado, pois quando da criação da conta utilizei o CPF de minha avó na minha conta de e-mail (pois ela não tinha e-mail), mas agora desejo cadastrar o meu ou que a conta de e-mail atualmente cadastrada seja excluída para posteriormente ser reutilizada. <br />Registre-se que ao tentar cadastrar meu CPF com outro e-mail, a loja informa que já possuo cadastro, contudo não cadastrei meu e-mail junto à empresa, mas sempre que compro junto à loja física possuo um cartão de pontos que são computados junto ao meu CPF.<br /><br />Aguardo o retorno!",badservice,2016-09-20T13:08:57
